Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
t-HCOOH	Formic Acid	214.19987130, 214.19987130	10(4,7)-11(3,8)	-5.87000		69.4805	99.9664	CDMS
t-HCOOH	Formic Acid	215.25140870, 215.25140870	10(4,6)-11(3,9)	-5.86610		69.4458	99.9164	CDMS
t-HCOOH	Formic Acid	215.40784110, 215.40784110	10(1,10)-9(1,9)	-3.23830		34.6363	49.8336	CDMS
t-HCOOH	Formic Acid	216.23272190, 216.23272190	6(2,5)-6(1,6)	-5.39020		17.3624	24.9805	CDMS
t-HCOOH	Formic Acid	217.82469110, 217.82469110	23(2,21)-23(2,22)	-5.16890		213.6580	307.4044	CDMS
t-HCOOH	Formic Acid	217.93258380, 217.93258380	26(3,23)-25(4,22)	-5.73140		279.9144	402.7321	CDMS
t-HCOOH	Formic Acid	218.03683420, 218.03683420	4(3,2)-5(2,3)	-6.37420		20.1178	28.9449	CDMS
t-HCOOH	Formic Acid	218.13218390, 218.13218390	20(2,18)-19(3,17)	-5.52260		162.6903	234.0737	CDMS
t-HCOOH	Formic Acid	218.93850670, 218.93850670	8(1,8)-7(0,7)	-5.14950		20.8606	30.0136	CDMS
t-HCOOH	Formic Acid	219.09858090, 219.09858090	4(3,1)-5(2,4)	-6.37080		20.0825	28.8941	CDMS
t-HCOOH	Formic Acid	220.03796710, 220.03796710	10(0,10)-9(0,9)	-3.21420	 0.3	33.4039	48.0605	CDMS
t-HCOOH	Formic Acid	222.11042100, 222.11042100	7(2,6)-7(1,7)	-5.31920		22.4051	32.2358	CDMS
t-HCOOH	Formic Acid	223.89383230, 223.89383230	15(1,14)-14(2,13)	-5.28680		87.2522	125.5357	CDMS
t-HCOOH	Formic Acid	223.91557070, 223.91557070	10(2,9)-9(2,8)	-3.23470	 0.3	42.5246	61.1831	CDMS
t-HCOOH	Formic Acid	224.46868280, 224.46868280	21(2,19)-21(1,20)	-4.98730		178.7078	257.1192	CDMS
t-HCOOH	Formic Acid	224.83397510, 224.83397510	16(1,15)-16(0,16)	-5.15360		99.4269	143.0523	CDMS
t-HCOOH	Formic Acid	224.91182900, 224.91182900	10(7,3)-9(7,2)	-3.71250		141.9394	204.2180	CDMS
t-HCOOH	Formic Acid	224.91182900, 224.91182900	10(7,3)-9(7,2)	-3.71250		141.9394	204.2180	CDMS
t-HCOOH	Formic Acid	224.91192500, 224.91192500	10(8,2)-9(8,1)	-3.93260		175.0053	251.7921	CDMS
t-HCOOH	Formic Acid	224.91192500, 224.91192500	10(8,2)-9(8,1)	-3.93260		175.0053	251.7921	CDMS
t-HCOOH	Formic Acid	224.92330560, 224.92330560	10(9,1)-9(9,0)	-4.28810		212.4502	305.6667	CDMS
t-HCOOH	Formic Acid	224.92330560, 224.92330560	10(9,1)-9(9,0)	-4.28810		212.4502	305.6667	CDMS
t-HCOOH	Formic Acid	224.92907940, 224.92907940	10(6,5)-9(6,4)	-3.55410		113.2631	162.9594	CDMS
t-HCOOH	Formic Acid	224.92907970, 224.92907970	10(6,4)-9(6,3)	-3.55410		113.2631	162.9594	CDMS
t-HCOOH	Formic Acid	224.97675610, 224.97675610	10(5,6)-9(5,5)	-3.43440		88.9859	128.0301	CDMS
t-HCOOH	Formic Acid	224.97681470, 224.97681470	10(5,5)-9(5,4)	-3.43440		88.9859	128.0301	CDMS
t-HCOOH	Formic Acid	225.08544350, 225.08544350	10(4,7)-9(4,6)	-3.34340	 4.3e	69.1174	99.4439	CDMS
t-HCOOH	Formic Acid	225.09121450, 225.09121450	10(4,6)-9(4,5)	-3.34340	 5.2e	69.1175	99.4441	CDMS
t-HCOOH	Formic Acid	225.23775360, 225.23775360	10(3,8)-9(3,7)	-3.27590		53.6659	77.2128	CDMS
t-HCOOH	Formic Acid	225.51255200, 225.51255200	10(3,7)-9(3,6)	-3.27490	 0.4	53.6767	77.2284	CDMS
t-HCOOH	Formic Acid	228.19912440, 228.19912440	21(6,16)-22(5,17)	-5.80250		245.3183	352.9563	CDMS
t-HCOOH	Formic Acid	228.44054750, 228.44054750	21(6,15)-22(5,18)	-5.80160		245.3103	352.9448	CDMS
t-HCOOH	Formic Acid	228.54407930, 228.54407930	10(2,8)-9(2,7)	-3.21760	 0.4	42.8481	61.6485	CDMS
t-HCOOH	Formic Acid	228.85939620, 228.85939620	8(2,7)-8(1,8)	-5.25770		28.1636	40.5209	CDMS
t-HCOOH	Formic Acid	231.50560760, 231.50560760	10(1,9)-9(1,8)	-3.18150	 0.8	37.0844	53.3559	CDMS
t-HCOOH	Formic Acid	233.07288880, 233.07288880	15(5,11)-16(4,12)	-5.73200		137.5224	197.8629	CDMS
t-HCOOH	Formic Acid	233.49410830, 233.49410830	15(5,10)-16(4,13)	-5.73060		137.5085	197.8429	CDMS
t-HCOOH	Formic Acid	234.21490480, 234.21490480	12(0,12)-11(1,11)	-4.94780		49.7176	71.5321	CDMS
t-HCOOH	Formic Acid	235.70268880, 235.70268880	9(1,9)-8(0,8)	-5.03800		26.7741	38.5217	CDMS
t-HCOOH	Formic Acid	236.48596880, 236.48596880	9(2,8)-9(1,9)	-5.20350		34.6363	49.8336	CDMS
t-HCOOH	Formic Acid	236.71719850, 236.71719850	11(1,11)-10(1,10)	-3.13000	 0.4	41.8215	60.1715	CDMS
t-HCOOH	Formic Acid	237.15001950, 237.15001950	10(3,7)-11(1,10)	-6.72680		53.2885	76.6698	CDMS
t-HCOOH	Formic Acid	237.32177590, 237.32177590	27(2,25)-28(1,28)	-7.06710		291.3504	419.1858	CDMS
t-HCOOH	Formic Acid	237.38891710, 237.38891710	9(4,6)-10(3,7)	-5.84620		61.1989	88.0511	CDMS
t-HCOOH	Formic Acid	237.75567800, 237.75567800	17(1,16)-17(1,17)	-5.17160		111.9280	161.0385	CDMS
t-HCOOH	Formic Acid	237.98061880, 237.98061880	27(2,25)-28(0,28)	-7.01730		291.3284	419.1542	CDMS
t-HCOOH	Formic Acid	237.99101210, 237.99101210	9(4,5)-10(3,8)	-5.84420		61.1790	88.0224	CDMS
t-HCOOH	Formic Acid	240.28995200, 240.28995200	22(2,20)-22(1,21)	-4.96490		195.1680	280.8016	CDMS
t-HCOOH	Formic Acid	240.98006410, 240.98006410	3(3,1)-4(2,2)	-6.65980		16.3522	23.5270	CDMS
t-HCOOH	Formic Acid	241.14625400, 241.14625400	11(0,11)-10(0,10)	-3.10940	 0.2	40.7435	58.6205	CDMS
t-HCOOH	Formic Acid	241.43540040, 241.43540040	3(3,0)-4(2,3)	-6.65850		16.3370	23.5052	CDMS
t-HCOOH	Formic Acid	242.92897080, 242.92897080	2(2,1)-1(1,0)	-5.55090		2.9876	4.2985	CDMS
t-HCOOH	Formic Acid	243.57469560, 243.57469560	24(2,22)-24(2,23)	-5.12480		231.2853	332.7660	CDMS
t-HCOOH	Formic Acid	244.59815960, 244.59815960	2(2,0)-1(1,1)	-5.55030		2.9329	4.2198	CDMS
t-HCOOH	Formic Acid	244.99369840, 244.99369840	10(2,9)-10(1,10)	-5.15510		41.8215	60.1715	CDMS
t-HCOOH	Formic Acid	246.10597390, 246.10597390	11(2,10)-10(2,9)	-3.12450	 8.3f	49.9937	71.9294	CDMS
t-HCOOH	Formic Acid	246.85728120, 246.85728120	17(1,16)-17(0,17)	-5.10650		111.6244	160.6017	CDMS
t-HCOOH	Formic Acid	247.12248990, 247.12248990	19(4,15)-20(2,18)	-6.49950		169.9664	244.5423	CDMS
t-HCOOH	Formic Acid	247.41254630, 247.41254630	11(8,4)-10(8,3)	-3.70800		182.5075	262.5861	CDMS
t-HCOOH	Formic Acid	247.41254630, 247.41254630	11(8,4)-10(8,3)	-3.70800		182.5075	262.5861	CDMS
t-HCOOH	Formic Acid	247.41823030, 247.41823030	11(7,5)-10(7,4)	-3.53770		149.4417	215.0120	CDMS
t-HCOOH	Formic Acid	247.41823030, 247.41823030	11(7,5)-10(7,4)	-3.53770		149.4417	215.0120	CDMS
t-HCOOH	Formic Acid	247.42112840, 247.42112840	11(9,3)-10(9,2)	-3.93980		219.9528	316.4612	CDMS
t-HCOOH	Formic Acid	247.42112840, 247.42112840	11(9,3)-10(9,2)	-3.93980		219.9528	316.4612	CDMS
t-HCOOH	Formic Acid	247.43980400, 247.43980400	11(10,2)-10(10,1)	-4.30660		261.7659	376.6206	CDMS
t-HCOOH	Formic Acid	247.43980400, 247.43980400	11(10,2)-10(10,1)	-4.30660		261.7659	376.6206	CDMS
t-HCOOH	Formic Acid	247.44624290, 247.44624290	11(6,6)-10(6,5)	-3.40570		120.7659	173.7542	CDMS
t-HCOOH	Formic Acid	247.44624390, 247.44624390	11(6,5)-10(6,4)	-3.40570		120.7659	173.7542	CDMS
t-HCOOH	Formic Acid	247.51397130, 247.51397130	11(5,7)-10(5,6)	-3.30210	 2.7f	96.4903	138.8272	CDMS
t-HCOOH	Formic Acid	247.51411760, 247.51411760	11(5,6)-10(5,5)	-3.30210	 2.7f	96.4903	138.8272	CDMS
t-HCOOH	Formic Acid	247.66045040, 247.66045040	11(4,8)-10(4,7)	-3.22130		76.6254	110.2462	CDMS
t-HCOOH	Formic Acid	247.67196500, 247.67196500	11(4,7)-10(4,6)	-3.22130		76.6258	110.2468	CDMS
t-HCOOH	Formic Acid	247.83081790, 247.83081790	11(3,9)-10(3,8)	-3.16050		61.1790	88.0224	CDMS
t-HCOOH	Formic Acid	248.27448930, 248.27448930	11(3,8)-10(3,7)	-3.15900		61.1989	88.0511	CDMS
t-HCOOH	Formic Acid	251.55048020, 251.55048020	20(6,15)-21(5,16)	-5.71680		228.7584	329.1304	CDMS
t-HCOOH	Formic Acid	251.70314220, 251.70314220	20(6,14)-21(5,17)	-5.71630		228.7534	329.1232	CDMS
t-HCOOH	Formic Acid	252.07846700, 252.07846700	11(2,9)-10(2,8)	-3.10460		50.4715	72.6168	CDMS
t-HCOOH	Formic Acid	252.35554300, 252.35554300	10(1,10)-9(0,9)	-4.93650		33.4039	48.0605	CDMS
t-HCOOH	Formic Acid	252.71593800, 252.71593800	24(3,21)-24(2,22)	-4.90210		239.4100	344.4556	CDMS
t-HCOOH	Formic Acid	253.04203100, 253.04203100	23(3,20)-23(2,21)	-4.88780		220.9238	317.8582	CDMS
t-HCOOH	Formic Acid	253.99197300, 253.99197300	21(2,19)-20(3,18)	-5.38110		177.7230	255.7023	CDMS
t-HCOOH	Formic Acid	254.20613900, 254.20613900	25(3,22)-25(2,23)	-4.91560		258.6344	372.1151	CDMS
t-HCOOH	Formic Acid	254.27965300, 254.27965300	11(1,10)-10(1,9)	-3.07480		44.8066	64.4663	CDMS
t-HCOOH	Formic Acid	254.38246800, 254.38246800	11(2,10)-11(1,11)	-5.11170		49.7176	71.5321	CDMS
t-HCOOH	Formic Acid	255.01225820, 255.01225820	22(3,19)-22(2,20)	-4.87310		203.1832	292.3336	CDMS
t-HCOOH	Formic Acid	255.47223130, 255.47223130	27(3,24)-26(4,23)	-5.60880		299.5240	430.9457	CDMS
t-HCOOH	Formic Acid	255.55516000, 255.55516000	16(1,15)-15(2,14)	-5.13970		98.4021	141.5779	CDMS
t-HCOOH	Formic Acid	256.26393030, 256.26393030	14(5,10)-15(4,11)	-5.67500		125.4815	180.5388	CDMS
t-HCOOH	Formic Acid	256.51738090, 256.51738090	14(5,9)-15(4,12)	-5.67420		125.4731	180.5268	CDMS
t-HCOOH	Formic Acid	257.65784010, 257.65784010	26(3,23)-26(2,24)	-4.92810		278.5893	400.8256	CDMS
t-HCOOH	Formic Acid	257.97500790, 257.97500790	12(1,12)-11(1,11)	-3.03410	 0.3	49.7176	71.5321	CDMS
t-HCOOH	Formic Acid	258.01819140, 258.01819140	23(2,21)-23(1,22)	-4.94380		212.3173	305.4755	CDMS
t-HCOOH	Formic Acid	258.42666900, 258.42666900	21(3,18)-21(2,19)	-4.85860		186.1952	267.8918	CDMS
t-HCOOH	Formic Acid	259.17964230, 259.17964230	13(0,13)-12(1,12)	-4.82750		58.3227	83.9129	CDMS
t-HCOOH	Formic Acid	260.37435520, 260.37435520	8(4,5)-9(3,6)	-5.85010		53.6767	77.2284	CDMS
t-HCOOH	Formic Acid	260.69898330, 260.69898330	8(4,4)-9(3,7)	-5.84910		53.6659	77.2128	CDMS
t-HCOOH	Formic Acid	262.10348100, 262.10348100	12(0,12)-11(0,11)	-3.01680	 0.4	48.7873	70.1936	CDMS
t-HCOOH	Formic Acid	262.46390470, 262.46390470	18(1,17)-18(1,18)	-5.12120		124.7549	179.4934	CDMS
t-HCOOH	Formic Acid	263.05894200, 263.05894200	20(3,17)-20(2,18)	-4.84470		169.9664	244.5423	CDMS
t-HCOOH	Formic Acid	263.18938720, 263.18938720	27(3,24)-27(2,25)	-4.93930		299.2666	430.5754	CDMS
t-HCOOH	Formic Acid	263.76239770, 263.76239770	3(2,2)-2(1,1)	-5.43760		4.5414	6.5340	CDMS
t-HCOOH	Formic Acid	264.64769760, 264.64769760	12(2,11)-12(1,12)	-5.07240		58.3227	83.9129	CDMS
t-HCOOH	Formic Acid	264.66633760, 264.66633760	28(2,26)-29(1,29)	-7.04750		311.8302	448.6515	CDMS
t-HCOOH	Formic Acid	265.11173200, 265.11173200	2(2,1)-2(0,2)	-7.40550		2.2477	3.2339	CDMS
t-HCOOH	Formic Acid	265.17598970, 265.17598970	28(2,26)-29(0,29)	-6.99870		311.8132	448.6271	CDMS
t-HCOOH	Formic Acid	265.23525550, 265.23525550	3(2,2)-3(0,3)	-6.86640		4.4922	6.4632	CDMS
t-HCOOH	Formic Acid	265.51756130, 265.51756130	4(2,3)-4(0,4)	-6.50870		7.4803	10.7624	CDMS
t-HCOOH	Formic Acid	265.91713640, 265.91713640	9(3,6)-10(1,9)	-6.78120		44.8066	64.4663	CDMS
t-HCOOH	Formic Acid	266.05792150, 266.05792150	5(2,4)-5(0,5)	-6.23840		11.2078	16.1254	CDMS
t-HCOOH	Formic Acid	266.97710770, 266.97710770	6(2,5)-6(0,6)	-6.02200		15.6697	22.5451	CDMS
t-HCOOH	Formic Acid	268.24023180, 268.24023180	12(2,11)-11(2,10)	-3.02740		58.2029	83.7405	CDMS
t-HCOOH	Formic Acid	268.41320360, 268.41320360	7(2,6)-7(0,7)	-5.84300		20.8606	30.0136	CDMS
t-HCOOH	Formic Acid	268.66000270, 268.66000270	19(3,16)-19(2,17)	-4.83190		154.5027	222.2936	CDMS
t-HCOOH	Formic Acid	268.83055850, 268.83055850	3(2,1)-2(1,2)	-5.43740		4.3774	6.2981	CDMS
t-HCOOH	Formic Acid	269.03477450, 269.03477450	11(1,11)-10(0,10)	-4.84380		40.7435	58.6205	CDMS
t-HCOOH	Formic Acid	269.79371690, 269.79371690	18(1,17)-18(0,18)	-5.06400		124.5104	179.1417	CDMS
t-HCOOH	Formic Acid	269.81394090, 269.81394090	25(7,19)-26(6,20)	-5.78940		343.1678	493.7391	CDMS
t-HCOOH	Formic Acid	269.86604880, 269.86604880	25(7,18)-26(6,21)	-5.78930		343.1661	493.7366	CDMS
t-HCOOH	Formic Acid	269.91584810, 269.91584810	12(8,5)-11(8,4)	-3.54090		190.7603	274.4599	CDMS
t-HCOOH	Formic Acid	269.91584810, 269.91584810	12(8,5)-11(8,4)	-3.54090		190.7603	274.4599	CDMS
t-HCOOH	Formic Acid	269.92050940, 269.92050940	12(9,3)-11(9,2)	-3.72270		228.2059	328.3355	CDMS
t-HCOOH	Formic Acid	269.92050940, 269.92050940	12(9,3)-11(9,2)	-3.72270		228.2059	328.3355	CDMS
t-HCOOH	Formic Acid	269.92896400, 269.92896400	12(7,5)-11(7,4)	-3.39740		157.6947	226.8862	CDMS
t-HCOOH	Formic Acid	269.92896400, 269.92896400	12(7,5)-11(7,4)	-3.39740		157.6947	226.8862	CDMS
t-HCOOH	Formic Acid	269.93753910, 269.93753910	12(10,3)-11(10,2)	-3.96560		270.0196	388.4957	CDMS
t-HCOOH	Formic Acid	269.93753910, 269.93753910	12(10,3)-11(10,2)	-3.96560		270.0196	388.4957	CDMS
t-HCOOH	Formic Acid	269.96389060, 269.96389060	12(11,2)-11(11,1)	-4.34340		316.1887	454.9224	CDMS
t-HCOOH	Formic Acid	269.96389060, 269.96389060	12(11,2)-11(11,1)	-4.34340		316.1887	454.9224	CDMS
t-HCOOH	Formic Acid	269.97032070, 269.97032070	12(6,7)-11(6,6)	-3.28180		129.0199	185.6298	CDMS
t-HCOOH	Formic Acid	269.97032360, 269.97032360	12(6,6)-11(6,5)	-3.28180		129.0199	185.6298	CDMS
t-HCOOH	Formic Acid	270.06244830, 270.06244830	12(5,8)-11(5,7)	-3.18890		104.7465	150.7060	CDMS
t-HCOOH	Formic Acid	270.06278200, 270.06278200	12(5,7)-11(5,6)	-3.18890		104.7465	150.7060	CDMS
t-HCOOH	Formic Acid	270.23215780, 270.23215780	25(2,23)-25(2,24)	-5.08620		249.6204	359.1460	CDMS
t-HCOOH	Formic Acid	270.25320660, 270.25320660	12(4,9)-11(4,8)	-3.11520		84.8865	122.1320	CDMS
t-HCOOH	Formic Acid	270.27473160, 270.27473160	12(4,8)-11(4,7)	-3.11520		84.8872	122.1330	CDMS
t-HCOOH	Formic Acid	270.42922030, 270.42922030	12(3,10)-11(3,9)	-3.05940		69.4458	99.9164	CDMS
t-HCOOH	Formic Acid	270.51510150, 270.51510150	8(2,7)-8(0,8)	-5.69220		26.7741	38.5217	CDMS
t-HCOOH	Formic Acid	270.89256140, 270.89256140	28(3,25)-28(2,26)	-4.94940		320.6585	461.3534	CDMS
t-HCOOH	Formic Acid	271.11354200, 271.11354200	12(3,9)-11(3,8)	-3.05730		69.4805	99.9664	CDMS
t-HCOOH	Formic Acid	273.43367080, 273.43367080	9(2,8)-9(0,9)	-5.56360		33.4039	48.0605	CDMS
t-HCOOH	Formic Acid	274.77884900, 274.77884900	19(6,14)-20(5,15)	-5.64340		212.9569	306.3957	CDMS
t-HCOOH	Formic Acid	274.87314320, 274.87314320	19(6,13)-20(5,16)	-5.64310		212.9538	306.3913	CDMS
t-HCOOH	Formic Acid	274.96460440, 274.96460440	18(3,15)-18(2,16)	-4.82080		139.8099	201.1541	CDMS
t-HCOOH	Formic Acid	275.70082260, 275.70082260	12(2,10)-11(2,9)	-3.00500		58.8799	84.7146	CDMS
t-HCOOH	Formic Acid	275.77961680, 275.77961680	13(2,12)-13(1,13)	-5.03700		67.6352	97.3114	CDMS
t-HCOOH	Formic Acid	276.92927770, 276.92927770	12(1,11)-11(1,10)	-2.98090		53.2885	76.6698	CDMS
t-HCOOH	Formic Acid	277.31127440, 277.31127440	10(2,9)-10(0,10)	-5.45320		40.7435	58.6205	CDMS
t-HCOOH	Formic Acid	277.54257730, 277.54257730	24(2,22)-24(1,23)	-4.92440		230.1522	331.1358	CDMS
t-HCOOH	Formic Acid	279.18219310, 279.18219310	13(1,13)-12(1,12)	-2.94900		58.3227	83.9129	CDMS
t-HCOOH	Formic Acid	279.31557130, 279.31557130	13(5,9)-14(4,10)	-5.63330		114.1987	164.3055	CDMS
t-HCOOH	Formic Acid	279.46263340, 279.46263340	13(5,8)-14(4,11)	-5.63280		114.1938	164.2985	CDMS
t-HCOOH	Formic Acid	280.83043500, 280.83043500	29(3,26)-29(2,27)	-4.95850		342.7571	493.1482	CDMS
t-HCOOH	Formic Acid	281.25985470, 281.25985470	18(4,14)-19(2,17)	-6.45300		154.5027	222.2936	CDMS
t-HCOOH	Formic Acid	281.70040040, 281.70040040	17(3,14)-17(2,15)	-4.81180		125.8929	181.1308	CDMS
t-HCOOH	Formic Acid	282.27104990, 282.27104990	11(2,10)-11(0,11)	-5.35820		48.7873	70.1936	CDMS
t-HCOOH	Formic Acid	282.93981500, 282.93981500	13(0,13)-12(0,12)	-2.93460		57.5301	82.7725	CDMS
t-HCOOH	Formic Acid	283.20540580, 283.20540580	7(4,4)-8(3,5)	-5.88760		46.9115	67.4948	CDMS
t-HCOOH	Formic Acid	283.36784690, 283.36784690	7(4,3)-8(3,6)	-5.88710		46.9061	67.4870	CDMS
t-HCOOH	Formic Acid	283.68442760, 283.68442760	14(0,14)-13(1,13)	-4.72280		67.6352	97.3114	CDMS
t-HCOOH	Formic Acid	283.77191810, 283.77191810	4(2,3)-3(1,2)	-5.32710		6.8714	9.8864	CDMS
t-HCOOH	Formic Acid	285.86358420, 285.86358420	12(1,12)-11(0,11)	-4.75870		48.7873	70.1936	CDMS
t-HCOOH	Formic Acid	287.11338560, 287.11338560	17(1,16)-16(2,15)	-5.01010		110.2816	158.6697	CDMS
t-HCOOH	Formic Acid	287.55416020, 287.55416020	19(1,18)-19(1,19)	-5.07630		138.2810	198.9544	CDMS
t-HCOOH	Formic Acid	287.76284240, 287.76284240	14(2,13)-14(1,14)	-5.00510		77.6535	111.7254	CDMS
t-HCOOH	Formic Acid	288.40780080, 288.40780080	12(2,11)-12(0,12)	-5.27640		57.5301	82.7725	CDMS
t-HCOOH	Formic Acid	288.59872970, 288.59872970	16(3,13)-16(2,14)	-4.80550		112.7562	162.2301	CDMS
t-HCOOH	Formic Acid	290.25509370, 290.25509370	22(2,20)-21(3,19)	-5.25720		193.5014	278.4038	CDMS
t-HCOOH	Formic Acid	290.31411220, 290.31411220	13(2,12)-12(2,11)	-2.94160		67.1504	96.6139	CDMS
t-HCOOH	Formic Acid	292.41812590, 292.41812590	29(2,27)-30(1,30)	-7.03450		333.0030	479.1143	CDMS
t-HCOOH	Formic Acid	292.42158570, 292.42158570	13(9,4)-12(9,3)	-3.56230		237.2095	341.2896	CDMS
t-HCOOH	Formic Acid	292.42158570, 292.42158570	13(9,4)-12(9,3)	-3.56230		237.2095	341.2896	CDMS
t-HCOOH	Formic Acid	292.42206870, 292.42206870	13(8,5)-12(8,4)	-3.40760		199.7637	287.4138	CDMS
t-HCOOH	Formic Acid	292.42206870, 292.42206870	13(8,5)-12(8,4)	-3.40760		199.7637	287.4138	CDMS
t-HCOOH	Formic Acid	292.43609950, 292.43609950	13(10,4)-12(10,3)	-3.75490		279.0238	401.4507	CDMS
t-HCOOH	Formic Acid	292.43609950, 292.43609950	13(10,4)-12(10,3)	-3.75490		279.0238	401.4507	CDMS
t-HCOOH	Formic Acid	292.44441810, 292.44441810	13(7,7)-12(7,6)	-3.28060		166.6985	239.8406	CDMS
t-HCOOH	Formic Acid	292.44441820, 292.44441820	13(7,6)-12(7,5)	-3.28060		166.6985	239.8406	CDMS
t-HCOOH	Formic Acid	292.46174670, 292.46174670	13(11,3)-12(11,2)	-4.00860		325.1938	467.8786	CDMS
t-HCOOH	Formic Acid	292.46174670, 292.46174670	13(11,3)-12(11,2)	-4.00860		325.1938	467.8786	CDMS
t-HCOOH	Formic Acid	292.50193710, 292.50193710	13(6,8)-12(6,7)	-3.17610		138.0251	198.5862	CDMS
t-HCOOH	Formic Acid	292.50194470, 292.50194470	13(6,7)-12(6,6)	-3.17610		138.0251	198.5862	CDMS
t-HCOOH	Formic Acid	292.62318540, 292.62318540	13(5,9)-12(5,8)	-3.09070		113.7548	163.6668	CDMS
t-HCOOH	Formic Acid	292.62389310, 292.62389310	13(5,8)-12(5,7)	-3.09070		113.7548	163.6668	CDMS
t-HCOOH	Formic Acid	292.81162100, 292.81162100	29(2,27)-30(0,30)	-6.98640		332.9899	479.0954	CDMS
t-HCOOH	Formic Acid	292.86448960, 292.86448960	13(4,10)-12(4,9)	-3.02230		93.9012	135.1021	CDMS
t-HCOOH	Formic Acid	292.90261320, 292.90261320	13(4,9)-12(4,8)	-3.02220		93.9026	135.1041	CDMS
t-HCOOH	Formic Acid	293.02789600, 293.02789600	13(3,11)-12(3,10)	-2.97030		78.4663	112.8949	CDMS
t-HCOOH	Formic Acid	293.07656940, 293.07656940	24(7,18)-25(6,19)	-5.70510		323.6076	465.5965	CDMS
t-HCOOH	Formic Acid	293.10928680, 293.10928680	24(7,17)-25(6,20)	-5.70500		323.6065	465.5949	CDMS
t-HCOOH	Formic Acid	293.42126320, 293.42126320	19(1,18)-19(0,19)	-5.02620		138.0853	198.6728	CDMS
t-HCOOH	Formic Acid	293.96795910, 293.96795910	28(3,25)-27(4,24)	-5.50310		319.8888	460.2460	CDMS
t-HCOOH	Formic Acid	294.04318540, 294.04318540	13(3,10)-12(3,9)	-2.96740		78.5239	112.9777	CDMS
t-HCOOH	Formic Acid	294.05891340, 294.05891340	4(2,2)-3(1,3)	-5.32940		6.5434	9.4144	CDMS
t-HCOOH	Formic Acid	294.60753180, 294.60753180	8(3,5)-9(1,8)	-6.86690		37.0844	53.3559	CDMS
t-HCOOH	Formic Acid	295.01467090, 295.01467090	27(5,22)-28(3,25)	-6.52100		329.6945	474.3541	CDMS
t-HCOOH	Formic Acid	295.40616560, 295.40616560	15(3,12)-15(2,13)	-4.80230		100.4038	144.4578	CDMS
t-HCOOH	Formic Acid	295.78216750, 295.78216750	13(2,12)-13(0,13)	-5.20590		66.9680	96.3515	CDMS
t-HCOOH	Formic Acid	297.62572400, 297.62572400	26(2,24)-26(2,25)	-5.05270		268.6615	386.5417	CDMS
t-HCOOH	Formic Acid	297.89926700, 297.89926700	18(6,13)-19(5,14)	-5.58120		197.9130	284.7510	CDMS
t-HCOOH	Formic Acid	297.95602290, 297.95602290	18(6,12)-19(5,15)	-5.58110		197.9111	284.7483	CDMS
t-HCOOH	Formic Acid	298.70804510, 298.70804510	25(2,23)-25(1,24)	-4.90700		248.6706	357.7795	CDMS
t-HCOOH	Formic Acid	299.37431770, 299.37431770	13(2,11)-12(2,10)	-2.91670		68.0763	97.9460	CDMS
t-HCOOH	Formic Acid	299.43663820, 299.43663820	13(1,12)-12(1,11)	-2.89800		62.5258	89.9602	CDMS
t-HCOOH	Formic Acid	300.34053240, 300.34053240	14(1,14)-13(1,13)	-2.87320		67.6352	97.3114	CDMS
t-HCOOH	Formic Acid	300.57609530, 300.57609530	15(2,14)-15(1,15)	-4.97650		88.3760	127.1526	CDMS
t-HCOOH	Formic Acid	301.89593290, 301.89593290	14(3,11)-14(2,12)	-4.80290		88.8385	127.8180	CDMS
t-HCOOH	Formic Acid	302.25160750, 302.25160750	12(5,8)-13(4,9)	-5.60710		103.6728	149.1612	CDMS
t-HCOOH	Formic Acid	302.33344920, 302.33344920	12(5,7)-13(4,10)	-5.60680		103.6701	149.1573	CDMS
t-HCOOH	Formic Acid	302.94229620, 302.94229620	13(1,13)-12(0,12)	-4.68080		57.5301	82.7725	CDMS
t-HCOOH	Formic Acid	302.96070010, 302.96070010	5(2,4)-4(1,3)	-5.22550		9.9768	14.3543	CDMS
t-HCOOH	Formic Acid	303.21386600, 303.21386600	17(3,15)-18(1,18)	-6.59620		124.7549	179.4934	CDMS
t-HCOOH	Formic Acid	303.51116370, 303.51116370	18(3,16)-19(1,19)	-6.60100		138.2810	198.9544	CDMS
t-HCOOH	Formic Acid	303.68697840, 303.68697840	14(0,14)-13(0,13)	-2.86140		66.9680	96.3515	CDMS
t-HCOOH	Formic Acid	304.41894720, 304.41894720	14(2,13)-14(0,14)	-5.14520		77.0979	110.9260	CDMS
t-HCOOH	Formic Acid	304.45772380, 304.45772380	16(3,14)-17(1,17)	-6.59530		111.9280	161.0385	CDMS
t-HCOOH	Formic Acid	305.33717290, 305.33717290	19(3,17)-20(1,20)	-6.60890		152.5053	219.4198	CDMS
t-HCOOH	Formic Acid	305.92150490, 305.92150490	6(4,3)-7(3,4)	-5.97180		40.9016	58.8479	CDMS
t-HCOOH	Formic Acid	305.99537380, 305.99537380	6(4,2)-7(3,5)	-5.97160		40.8991	58.8443	CDMS
t-HCOOH	Formic Acid	307.24417760, 307.24417760	15(3,13)-16(1,16)	-6.59930		99.8013	143.5910	CDMS
